loan_percent_income,loan_grade,person_income,person_home_ownership,loan_int_rate,loan_status
0.17,0,18000,1,5.42,1
0.18,1,130000,0,9.91,0
0.4,0,60000,0,6.91,1
0.61,3,38400,0,11.077177051964604,1
0.37,2,64000,0,14.26,1
0.08,2,18000,2,13.47,0
0.28,3,83000,0,12.36,1
0.28,3,67147,0,14.11,1
0.27,6,83000,0,23.22,1
0.57,5,38400,0,18.78,1
0.39,1,56524,0,10.75,1
0.31,1,72000,0,10.62,1
0.27,1,82000,0,10.99,0
0.24,4,91000,0,18.79,1
0.18,1,119000,0,11.49,0
0.13,1,167000,0,10.99,0
0.36,2,19200,2,11.077177051964604,1
0.53,2,40000,0,12.99,1
0.5,0,42000,0,7.49,1
0.36,1,58000,0,10.83,1
0.36,3,59000,0,14.11,1
0.26,1,80000,0,11.36,0
0.23,1,92000,0,11.63,0
0.19,1,110000,0,11.11,0
0.31,1,19404,1,11.14,1
0.1,1,200000,0,10.37,0
0.43,3,48000,0,14.59,1
0.29,1,69996,0,10.37,0
0.29,2,69996,0,13.06,0
0.53,2,38000,0,12.41,1
0.15,1,20000,2,12.69,0
0.5,0,39915,0,7.49,1
0.54,1,37000,0,11.71,1
0.44,1,45000,0,11.36,1
0.42,2,48000,0,13.61,1
0.48,4,42000,0,14.25,1
0.45,6,44000,0,20.4,1
0.4,2,50000,0,13.85,1
0.44,1,45000,0,12.53,1
0.25,0,20000,2,7.14,0
0.43,3,45996,0,14.61,1
0.19,0,20112,1,5.99,0
0.32,2,62400,0,12.68,1
0.31,1,64700,0,11.11,1
0.31,1,65000,0,10.74,1
0.31,1,65000,0,10.25,1
0.31,5,65000,0,16.71,1
0.31,3,65004,0,15.33,1
0.3,3,66690,0,14.59,0
0.14,2,21000,1,13.43,0
0.28,1,72000,0,12.69,0
0.07,1,21408,1,11.12,0
0.27,1,75000,0,11.14,0
0.28,0,21600,2,6.03,0
0.26,2,76464,0,13.22,0
0.26,1,76500,0,11.99,0
0.22,2,21600,2,15.23,0
0.1,0,21600,2,8.49,0
0.16,2,21600,2,13.61,0
0.36,0,22000,1,6.99,0
0.24,1,84000,0,9.64,1
0.23,3,73100,0,14.54,1
0.19,2,103000,0,13.79,0
0.22,3,92000,0,14.46,1
0.18,0,110000,0,6.91,0
0.18,0,110496,0,6.91,0
0.19,4,108000,0,16.32,1
0.17,2,120000,0,13.47,0
0.15,4,130000,0,11.077177051964604,0
0.28,0,23000,2,8.9,0
0.13,5,150000,0,19.47,0
0.13,1,150000,0,10.08,0
0.3,0,23000,2,7.29,0
0.12,1,172800,0,11.077177051964604,0
0.02,0,889000,0,11.077177051964604,0
0.34,0,23004,2,7.88,0
0.52,1,23004,2,11.48,0
0.07,1,14400,0,9.25,0
0.43,1,23396,2,10.38,0
0.06,3,18000,0,14.84,1
0.39,3,48384,0,14.96,1
0.32,1,23868,1,12.53,1
0.26,1,24000,1,10.65,0
0.18,0,103000,0,7.88,0
0.06,0,24000,1,6.03,0
0.12,2,150000,0,11.077177051964604,0
0.46,1,40000,0,12.42,1
0.4,1,45000,0,10.83,1
0.31,1,58000,0,10.99,1
0.06,0,24000,1,11.077177051964604,0
0.49,1,36480,0,11.71,1
0.42,1,43200,0,8.88,1
0.36,2,50000,0,14.35,1
0.17,2,24000,1,13.49,0
0.37,2,48500,0,13.85,1
0.33,0,55000,0,7.88,1
0.26,1,70000,0,11.14,0
0.24,2,73500,0,11.077177051964604,0
0.32,3,24000,1,15.58,0
0.17,2,24000,2,14.72,0
0.23,1,77000,0,10.65,0
0.24,3,62900,0,17.27,1
0.22,1,81000,0,10.59,0
0.22,2,82000,0,13.22,0
0.22,0,82500,0,7.51,0
0.21,3,24000,1,11.077177051964604,0
0.21,1,85000,0,11.48,0
0.2,2,90000,0,13.11,0
0.14,1,125000,0,11.11,0
0.14,1,130000,0,11.71,0
0.21,3,24000,2,14.74,0
0.11,4,168000,0,17.93,1
0.06,0,24000,1,9.63,0
0.21,2,85000,0,13.49,0
0.33,1,51000,0,10.38,1
0.24,1,70000,0,11.71,0
0.24,1,72194,0,8.88,0
0.18,1,95000,0,10.0,0
0.2,0,86400,0,7.51,0
0.42,2,25000,2,13.06,0
0.46,0,25000,1,7.29,0
0.35,0,47000,0,7.9,1
0.4,1,25000,1,9.62,0
0.23,2,72000,0,13.61,0
0.18,1,92000,0,12.69,0
0.44,0,36000,0,8.9,1
0.44,1,36000,0,11.49,1
0.37,1,43680,0,11.077177051964604,1
0.36,2,45000,0,12.99,1
0.12,1,25000,1,8.7,0
0.36,2,44000,0,14.65,1
0.32,0,50000,0,7.9,1
0.35,2,25200,1,12.23,1
0.27,1,60000,0,11.077177051964604,0
0.3,2,54000,0,12.87,1
0.27,2,60000,0,13.22,0
0.06,3,25700,1,11.077177051964604,0
0.25,1,65000,0,11.83,0
0.24,1,67000,0,10.99,0
0.23,0,70000,0,7.9,0
0.23,1,70000,0,11.99,0
0.23,1,71004,0,9.25,0
0.23,3,69000,0,14.96,1
0.05,0,22000,0,7.29,0
0.04,0,25000,0,8.0,0
0.23,0,26000,2,8.59,0
0.04,1,27600,0,11.49,0
0.03,2,28800,0,11.077177051964604,0
0.03,0,35000,0,7.9,0
0.39,3,26400,1,16.29,1
0.03,2,38400,0,14.72,0
0.03,2,39960,0,15.23,0
0.02,0,44000,0,5.42,0
0.02,0,42000,0,7.51,1
0.02,1,61000,0,9.45,0
0.23,1,26400,1,12.21,1
0.23,0,26500,1,6.03,0
0.15,0,26748,2,7.88,0
0.17,0,26880,2,7.66,0
0.07,2,16800,0,13.06,0
0.07,0,17112,0,7.66,0
0.07,3,18300,0,14.74,1
0.06,1,19200,0,9.62,0
0.04,1,29000,0,12.42,0
0.22,0,27000,2,7.14,0
0.02,3,57000,0,15.99,0
0.01,0,85000,0,8.9,0
0.22,0,27012,1,5.99,1
0.26,1,27040,1,9.99,0
0.18,0,27040,1,8.59,0
0.04,0,37500,0,6.91,0
0.17,2,27500,1,13.92,0
0.06,0,26400,0,6.91,0
0.05,2,27340,0,12.99,0
0.05,0,29004,0,7.51,0
0.05,2,30132,0,12.98,0
0.05,2,30996,0,13.72,1
0.05,1,29000,0,10.39,1
0.04,0,35004,0,7.37,0
0.04,2,35400,0,12.87,0
0.22,3,28000,1,11.077177051964604,1
0.05,3,32004,0,14.74,1
0.04,3,33500,0,14.74,1
0.11,3,28000,1,15.62,1
0.04,1,39000,0,10.36,1
0.03,0,49788,0,9.32,0
0.03,1,51600,0,11.86,0
0.03,0,52000,0,8.94,0
0.13,0,28000,2,8.94,0
0.27,0,28000,1,7.74,0
0.03,0,55000,0,5.99,0
0.02,0,63000,0,8.0,0
0.02,2,74600,0,13.61,0
0.02,1,80000,0,11.49,0
0.02,1,89004,0,11.36,0
0.02,2,90000,0,14.27,0
0.06,0,28500,1,6.76,0
0.12,2,14000,0,13.16,0
0.06,0,27000,0,6.99,0
0.28,1,28650,1,10.37,0
0.04,1,44000,0,10.59,1
0.13,1,14400,0,11.077177051964604,0
0.09,1,19200,0,11.99,0
0.07,1,27000,0,11.36,0
0.04,2,45000,0,14.27,0
0.19,1,28800,2,11.11,0
0.04,3,44000,0,14.91,1
0.14,0,28800,1,6.54,0
0.04,0,50400,0,8.9,0
0.04,0,51000,0,7.51,0
0.42,0,28800,1,11.077177051964604,0
0.01,0,156326,0,8.0,0
0.17,2,11340,0,11.077177051964604,1
0.05,1,40000,0,11.86,0
0.02,1,90000,0,12.42,0
0.17,1,12000,0,10.65,1
0.27,1,29000,1,11.077177051964604,0
0.13,2,15000,0,12.84,0
0.11,0,18000,0,7.29,0
0.11,0,18996,0,7.88,0
0.1,0,19200,0,8.49,0
0.1,2,19632,0,13.47,0
0.17,0,29004,2,7.88,0
0.1,5,20400,0,20.99,0
0.34,1,29004,1,11.58,0
0.08,1,24000,0,10.99,0
0.06,0,29280,2,7.37,0
0.08,0,24000,0,7.75,1
0.04,1,29500,2,11.83,0
0.08,2,25209,0,11.077177051964604,0
0.08,2,26500,0,13.16,0
0.07,1,28500,0,11.077177051964604,0
0.27,1,29894,2,9.63,0
0.07,1,30000,1,12.42,0
0.15,0,102000,0,8.94,0
0.15,2,102000,0,13.22,0
0.14,2,108000,0,13.57,0
0.16,3,30000,2,16.29,0
0.13,2,120000,0,12.99,0
0.12,0,122000,0,11.077177051964604,0
0.35,0,30000,1,8.9,0
0.07,3,225000,0,15.62,0
0.03,3,528000,0,11.077177051964604,0
0.24,0,63000,0,9.63,0
0.07,2,30123,0,14.26,0
0.06,1,32496,0,10.99,1
0.06,3,32500,0,17.27,1
0.06,3,33000,0,16.89,1
0.03,2,30000,1,15.23,0
0.03,1,60000,0,12.53,0
0.03,0,65000,0,7.9,0
0.03,0,69000,0,8.9,0
0.27,0,30000,1,11.077177051964604,0
0.02,0,85000,0,6.62,0
0.01,4,372000,0,11.077177051964604,1
0.17,2,30000,2,13.43,0
0.06,2,34800,0,14.72,0
0.23,0,9732,0,9.63,1
0.41,3,34000,0,17.58,1
0.07,2,30000,0,11.077177051964604,0
0.04,2,54000,0,10.59,1
0.04,0,52500,0,5.42,0
0.08,2,30000,0,14.79,0
0.1,0,30000,1,7.88,0
0.11,2,22000,0,14.17,0
0.06,0,40080,0,7.88,0
0.15,1,15864,0,11.11,0
0.18,3,13440,0,17.49,1
0.17,1,14000,0,11.077177051964604,1
0.16,1,15000,0,9.91,1
0.24,3,30000,1,14.96,1
0.11,3,21996,0,14.11,0
0.1,1,24500,0,11.71,0
0.07,1,32280,0,8.88,0
0.27,2,30000,2,11.077177051964604,0
0.07,0,35000,0,11.077177051964604,0
0.07,4,32000,0,18.79,1
0.06,4,38568,0,18.39,0
0.05,1,45000,0,9.91,0
0.04,1,57110,0,10.0,0
0.04,0,60000,0,5.79,0
0.02,1,100000,0,9.99,0
0.33,2,30000,1,11.22,0
0.25,2,30160,1,11.077177051964604,0
0.04,1,30480,2,11.99,0
0.14,0,100000,0,8.9,0
0.07,1,201000,0,11.49,0
0.4,4,33481,0,15.68,1
0.21,1,62692,0,9.88,0
0.23,1,31000,1,11.99,0
0.21,1,63000,0,11.48,0
0.36,2,36000,0,12.73,1
0.34,1,38400,0,11.077177051964604,1
0.19,2,31200,1,13.49,0
0.1,1,31200,1,9.99,0
0.11,0,22178,0,5.99,0
0.09,1,26568,0,10.37,0
0.08,0,31000,0,8.9,0
0.08,0,32004,0,7.49,1
0.07,1,36000,0,9.76,0
0.17,1,32000,1,10.65,0
0.19,2,32000,1,11.077177051964604,0
0.05,2,48000,0,14.65,0
0.05,1,48000,0,9.62,0
0.38,1,32000,1,10.37,0
0.16,1,32000,1,8.88,0
0.04,5,59000,0,18.78,1
0.04,1,60072,0,11.49,1
0.04,0,68000,0,7.88,0
0.03,3,72000,0,15.05,0
0.03,1,80000,0,10.99,0
0.02,0,117300,0,7.29,1
0.12,0,24000,0,7.88,0
0.15,3,19200,0,16.49,1
0.28,4,10800,0,16.77,1
0.46,1,32304,1,9.63,0
0.21,2,14400,0,13.61,1
0.25,3,32400,2,15.99,0
0.17,0,17520,0,11.077177051964604,1
0.2,3,32400,1,13.24,0
0.17,2,18000,0,13.23,1
0.26,1,32642,1,11.49,0
0.14,1,21000,0,11.077177051964604,0
0.14,3,21600,0,14.09,1
0.14,1,21600,0,12.18,0
0.1,2,30000,0,12.23,0
0.1,1,30000,0,10.38,0
0.1,2,30000,0,11.03,0
0.1,1,31200,0,12.42,0
0.09,0,32000,0,6.99,0
0.1,2,30000,0,12.99,1
0.1,2,30132,0,13.85,1
0.08,1,37000,0,11.077177051964604,0
0.03,1,33000,1,11.077177051964604,0
0.08,1,38500,0,11.077177051964604,0
0.07,1,40000,0,11.71,0
0.03,0,33240,2,7.29,0
0.08,4,38000,0,17.56,1
0.07,1,46000,0,11.71,0
0.06,0,47000,0,11.077177051964604,0
0.45,4,33600,2,18.39,0
0.09,0,33600,2,8.49,0
0.06,1,47004,0,11.49,0
0.3,0,33600,1,5.42,0
0.06,0,48000,0,6.99,0
0.06,0,49000,0,7.51,0
0.06,1,50000,0,11.26,0
0.06,1,50000,0,11.58,0
0.15,2,33600,1,11.077177051964604,0
0.25,3,48686,0,13.99,0
0.21,0,33888,1,7.49,0
0.15,1,34000,1,10.65,0
0.24,2,50400,0,12.87,0
0.23,1,51500,0,12.53,0
0.23,0,53000,0,7.88,0
0.32,2,34000,2,13.98,0
0.22,1,54000,0,10.62,0
0.22,1,55000,0,9.91,0
0.29,0,34000,1,11.077177051964604,0
0.24,3,49000,0,14.59,1
0.22,1,55000,0,12.53,0
0.15,1,34000,1,9.76,0
0.22,1,55200,0,11.71,0
0.21,1,56500,0,10.37,0
0.29,1,34560,1,11.077177051964604,0
0.06,0,53000,0,9.32,0
0.06,0,54000,0,8.94,0
0.06,2,49000,0,11.077177051964604,1
0.18,0,34800,1,7.49,0
0.05,1,55000,0,10.2,0
0.05,1,57000,0,10.0,0
0.05,1,58752,0,10.01,0
0.06,3,54000,0,16.89,1
0.34,0,35000,1,8.9,0
0.05,2,60000,0,12.53,0
0.16,1,35000,1,10.65,0
0.05,0,62000,0,8.9,0
0.05,0,64200,0,7.74,0
0.05,1,64680,0,12.53,0
0.05,1,65000,0,10.99,0
0.21,3,35000,1,16.29,0
0.46,0,35000,2,8.9,0
0.14,0,35000,1,7.51,0
0.04,1,69996,0,10.75,0
0.14,0,29000,1,8.49,1
0.04,2,74500,0,14.27,0
0.04,0,79272,0,5.79,0
0.04,2,85000,0,13.49,0
0.03,0,88000,0,7.4,0
0.03,1,94000,0,10.99,0
0.03,1,97000,0,9.25,0
0.37,0,35000,1,7.29,0
0.11,1,35000,1,10.37,0
0.04,2,35000,1,13.06,0
0.01,1,360000,0,11.48,0
0.06,2,50000,0,13.47,0
0.06,2,53000,0,15.27,0
0.04,1,35000,1,10.38,0
0.21,0,35000,1,11.077177051964604,0
0.09,3,33888,0,12.86,0
0.08,1,42000,0,12.18,0
0.07,1,35000,2,11.077177051964604,0
0.05,2,63000,0,11.077177051964604,0
0.04,1,88000,0,10.99,0
0.14,1,35000,3,11.077177051964604,0
0.06,0,35000,2,7.37,0
0.14,3,23004,0,15.21,0
0.11,2,28800,0,14.72,0
0.03,0,125000,0,7.49,0
0.29,2,35004,1,11.077177051964604,0
0.09,1,35820,0,8.88,0
0.09,0,35004,1,6.39,0
0.08,0,40000,0,11.077177051964604,0
0.06,3,55000,0,16.89,0
0.13,0,35100,1,7.88,0
0.14,0,35256,1,5.99,0
0.28,1,35300,1,10.25,0
0.12,0,29000,0,8.0,0
0.22,1,16107,0,10.36,1
0.17,2,20640,0,12.61,0
0.1,2,35010,0,12.68,0
0.2,0,36000,1,7.9,0
0.09,2,37000,0,12.87,0
0.09,2,38400,0,12.99,0
0.09,2,39000,0,13.11,0
0.07,0,36000,1,7.9,0
0.42,0,36000,2,7.9,0
0.33,0,36000,1,6.03,0
0.08,1,43000,0,11.83,0
0.22,0,36000,2,6.99,0
0.08,2,44000,0,13.61,0
0.25,0,36000,1,7.49,0
0.07,0,53000,0,9.32,0
0.17,2,36000,1,13.99,0
0.15,3,30000,1,15.62,1
0.33,2,36000,1,13.99,0
0.35,1,10200,0,11.49,1
0.12,0,30500,0,7.68,0
0.1,1,35496,0,10.37,0
0.5,1,36000,1,10.38,0
0.03,0,36000,1,7.51,0
0.3,2,37200,0,12.73,0
0.29,1,38000,0,10.37,0
0.22,0,36000,1,7.88,0
0.23,0,48000,0,7.66,0
0.03,1,36000,1,11.48,0
0.26,3,42000,0,13.55,1
0.33,0,36000,1,9.63,0
0.18,1,60000,0,9.91,0
0.18,0,62000,0,8.07,0
0.17,1,63000,0,11.077177051964604,0
0.18,3,61000,0,16.02,1
0.16,0,70000,0,7.29,0
0.24,1,36156,1,12.21,0
0.1,2,108000,0,13.49,0
0.1,3,96050,0,16.77,1
0.23,0,47908,0,5.99,0
0.2,1,55000,0,12.42,0
0.09,0,124800,0,7.14,0
0.28,1,38400,0,10.99,0
0.31,1,35000,0,10.65,1
0.36,1,30000,0,12.21,1
0.33,3,33000,0,14.96,1
0.19,1,56004,0,10.36,0
0.18,1,60000,0,10.74,0
0.16,0,69350,0,5.42,0
0.15,1,70000,0,12.21,0
0.14,0,77000,0,7.14,0
0.09,0,119000,0,7.49,0
0.26,3,41000,0,15.37,0
0.11,1,37000,1,10.59,0
0.16,2,37000,1,12.99,0
0.35,1,30000,0,11.077177051964604,1
0.09,1,117000,0,11.14,0
0.36,0,29000,0,7.51,1
0.19,0,37000,1,6.91,0
0.2,2,51504,0,12.53,0
0.2,0,37000,1,8.0,0
0.29,0,36000,0,7.66,0
0.12,1,90000,0,11.49,0
0.08,0,42500,0,7.88,0
0.17,1,37400,1,6.0,0
0.27,1,37440,1,11.14,0
0.07,1,54250,0,10.0,0
0.13,1,37500,1,11.49,0
0.06,0,60000,0,5.99,0
0.32,2,37500,3,13.47,1
0.27,0,37500,1,9.32,0
0.05,2,68480,0,15.23,0
0.05,3,74000,0,15.62,1
0.12,4,31000,0,16.32,1
0.17,0,38000,1,11.077177051964604,0
0.03,1,140000,0,11.077177051964604,0
0.18,3,21600,0,11.077177051964604,1
0.1,2,36996,0,12.53,0
0.07,2,54000,0,11.077177051964604,1
0.31,1,32000,1,10.59,1
0.04,0,85000,0,5.42,0
0.29,1,13273,0,9.99,1
0.05,0,78000,0,11.077177051964604,0
0.32,1,12360,0,9.99,1
0.23,4,17600,0,16.0,1
0.21,1,19200,0,10.0,1
0.21,5,19200,0,11.077177051964604,1
0.19,5,20800,0,19.41,0
0.19,0,21600,0,7.51,0
0.18,1,22000,0,10.0,0
0.18,2,22000,0,12.68,0
0.17,3,24000,0,16.07,1
0.04,3,38208,1,11.077177051964604,0
0.22,1,38268,1,12.18,0
0.15,1,26280,0,9.99,0
0.18,0,38400,1,7.9,0
0.14,1,27600,0,11.86,0
0.18,0,38400,1,8.9,0
0.14,1,28800,0,10.74,0
0.14,1,29536,0,11.89,0
0.06,0,38400,1,6.99,0
0.13,1,30000,0,10.74,0
0.26,0,38400,2,6.17,0
0.13,3,31200,0,14.96,0
0.07,0,38400,1,11.077177051964604,0
0.12,2,32004,0,14.35,0
0.09,2,38500,1,13.98,0
0.12,3,34000,0,14.59,1
0.11,2,34800,0,13.49,0
0.05,1,38795,1,11.077177051964604,0
0.13,4,30000,0,17.99,1
0.11,3,36000,0,15.2,0
0.21,1,39000,1,9.99,0
0.18,0,39000,1,5.79,0
0.12,1,33000,0,11.077177051964604,1
0.1,1,39996,0,10.99,0
0.12,3,33996,0,11.077177051964604,1
0.14,0,39000,1,8.59,0
0.11,0,35000,0,9.32,1
0.36,4,33099,1,11.077177051964604,1
0.1,2,42000,0,13.43,0
0.2,0,39480,2,8.49,0
0.09,2,43000,0,13.23,0
0.09,2,43000,0,13.92,0
0.25,0,39500,2,7.29,0
0.13,0,39520,2,5.79,0
0.08,1,49000,0,9.25,0
0.15,0,39600,1,11.077177051964604,0
0.38,2,39700,1,13.23,0
0.08,0,50004,0,7.68,0
0.14,0,39960,2,6.54,0
0.09,1,45000,0,11.49,1
0.08,1,51000,0,11.12,0
0.06,0,39996,1,5.42,0
0.07,0,55000,0,6.03,0
0.03,3,39996,1,15.21,0
0.07,2,61260,0,14.82,0
0.05,1,73000,0,11.12,0
0.05,1,74000,0,11.26,0
0.44,0,40000,1,7.9,0
0.05,3,75000,0,16.29,0
0.05,2,86400,0,11.077177051964604,0
0.05,4,76000,0,17.39,1
0.2,0,40000,1,6.62,0
0.15,2,28800,0,14.72,1
0.38,0,40000,2,5.42,0
0.09,1,50000,0,10.99,0
0.23,0,40000,2,7.49,0
0.24,3,34000,1,15.62,1
0.35,1,40000,2,10.99,0
0.4,1,40000,1,10.99,0
0.22,1,20004,0,10.74,0
0.18,3,24000,0,14.09,1
0.08,3,53976,0,15.62,1
0.1,3,40000,1,18.07,0
0.15,0,40000,1,11.077177051964604,0
0.15,0,40000,1,8.49,0
0.13,1,40000,2,11.077177051964604,0
0.25,0,40000,1,5.99,0
0.03,1,40000,2,10.37,0
0.14,0,32000,0,7.51,0
0.13,2,35004,0,12.68,0
0.3,0,40000,1,6.91,0
0.13,3,35000,0,14.59,1
0.11,0,42000,0,6.62,0
0.04,1,40000,1,10.36,0
0.1,1,45600,0,11.86,0
0.09,1,50000,0,10.74,0
0.13,0,40000,2,7.88,0
0.09,1,52000,0,11.99,0
0.08,0,53000,0,6.03,0
0.07,2,65000,0,13.43,0
0.07,0,67000,0,5.42,0
0.05,1,84998,0,10.99,0
0.04,2,110000,0,13.49,0
0.13,2,35880,0,12.23,0
0.11,1,42000,0,11.077177051964604,0
0.1,1,45840,0,10.99,0
0.2,0,40000,2,7.88,0
0.15,0,40000,1,7.74,0
0.45,1,40000,1,11.83,0
0.1,2,47004,0,11.077177051964604,0
0.34,3,14004,0,15.28,1
0.1,1,40000,1,12.21,0
0.13,0,40000,2,8.0,0
0.14,0,33600,0,8.49,0
0.3,1,40008,2,11.71,0
0.3,0,40246,1,8.9,0
0.13,1,36000,0,10.75,0
0.37,3,40320,1,16.07,0
0.12,1,40000,0,11.077177051964604,0
0.1,1,40452,2,11.71,0
0.18,0,40500,1,5.42,0
0.07,1,40800,2,11.99,0
0.1,2,40800,2,13.49,0
0.18,3,40800,1,16.32,0
0.25,0,40800,1,7.51,0
0.09,0,40800,2,8.59,0
0.09,0,55000,0,8.9,0
0.08,1,60000,0,12.12,0
0.09,4,56000,0,16.7,1
0.07,2,64000,0,12.73,0
0.08,3,59000,0,14.54,1
0.24,1,41000,1,10.99,0
0.15,1,41000,1,10.62,0
0.06,0,80000,0,7.88,0
0.05,0,92000,0,7.88,0
0.15,2,41000,1,13.22,0
0.15,2,41000,1,12.53,0
0.04,2,107473,0,12.23,0
0.24,1,41004,1,11.99,0
0.11,0,95000,0,7.88,0
0.12,4,83400,0,16.4,1
0.1,5,96000,0,19.04,0
0.1,3,100000,0,13.55,0
0.09,1,112000,0,11.26,0
0.1,3,103000,0,15.62,1
0.43,0,41760,1,5.79,0
0.09,0,117000,0,7.66,0
0.19,0,41869,1,7.14,0
0.08,1,120000,0,11.49,0
0.08,2,120000,0,10.28,0
0.08,0,121200,0,6.03,0
0.08,0,126000,0,6.91,0
0.07,0,135000,0,7.74,0
0.07,2,140000,0,11.077177051964604,0
0.29,0,42000,2,6.03,0
0.11,0,36000,1,6.62,1
0.06,0,166000,0,7.88,0
0.14,3,73000,0,16.29,1
0.41,2,24168,0,13.06,1
0.18,3,55200,0,14.84,1
0.19,0,42000,1,5.99,0
0.13,1,42000,2,9.99,0
0.14,1,42000,1,10.59,0
0.07,2,42000,1,15.23,0
0.15,3,67000,0,16.29,0
0.11,2,42000,1,12.99,0
0.05,2,42000,2,15.62,0
0.07,1,70000,0,12.18,0
0.12,0,42000,1,8.49,0
0.09,1,55000,0,12.21,0
0.18,2,28000,0,12.99,0
0.18,0,28500,0,5.42,0
0.1,1,42000,1,10.74,0
0.17,2,30000,0,13.61,0
0.17,2,30000,0,13.98,0
0.31,0,42000,1,6.17,0
0.17,2,30000,0,12.84,0
0.48,1,42000,1,11.077177051964604,0
0.16,2,32000,0,13.98,0
0.16,0,32000,0,9.32,0
0.16,1,32004,0,10.62,0
0.19,1,42000,2,10.38,0
0.24,3,42000,1,14.84,0
0.15,0,34000,0,5.79,0
0.14,1,34800,0,11.99,0
0.29,2,42000,1,11.077177051964604,0
0.4,1,42000,1,10.99,0
0.17,3,29000,0,16.49,1
0.19,1,42000,1,12.53,0
0.17,4,29000,0,16.45,1
0.14,3,35000,0,15.37,0
0.14,2,35028,0,13.47,0
0.14,1,35827,0,10.75,0
0.14,0,36000,0,11.077177051964604,0
0.14,0,37000,0,11.077177051964604,0
0.13,1,37200,0,9.99,0
0.18,2,42320,1,13.49,0
0.13,1,39000,0,11.077177051964604,0
0.13,2,39500,0,13.22,0
0.15,0,34000,0,8.49,1
0.41,1,36655,1,12.69,1
0.13,2,40000,0,12.61,0
0.15,0,34000,0,11.077177051964604,1
0.13,1,40000,0,12.18,0
0.2,2,42996,1,13.49,0
0.35,3,42996,2,16.0,0
0.12,0,41500,0,7.29,0
0.12,0,42000,0,7.49,0
0.19,0,43000,1,7.51,0
0.08,2,43000,1,13.49,0
0.08,4,37000,1,18.39,1
0.13,2,37200,0,15.62,1
0.35,1,43000,1,8.88,0
0.11,2,45000,0,12.68,0
0.23,0,43000,2,7.51,0
0.13,4,39000,0,17.74,1
0.11,0,45600,0,6.17,0
0.53,1,43000,2,12.21,0
0.15,0,43000,1,7.68,0
0.06,2,43000,1,12.84,0
0.11,0,47000,0,7.51,0
0.12,3,41496,0,15.31,1
0.25,1,43200,1,11.077177051964604,0
0.1,2,48000,0,13.43,0
0.32,3,43200,1,14.84,0
0.1,1,48500,0,10.99,0
0.11,1,43800,0,11.077177051964604,1
0.16,0,56000,0,5.99,0
0.34,2,43680,1,13.11,0
0.14,0,43776,1,7.88,0
0.17,3,54000,0,15.65,1
0.11,0,44000,1,7.49,0
0.23,1,44000,1,9.63,0
0.14,0,65000,0,6.91,0
0.18,1,44000,1,9.63,0
0.23,1,44000,1,10.38,0
0.13,2,70000,0,12.87,0
0.12,2,74000,0,12.84,0
0.09,1,44000,2,11.14,0
0.18,0,44000,2,9.32,0
0.06,0,44000,1,7.68,0
0.16,1,44000,2,9.76,0
0.11,1,85000,0,11.89,0
0.1,2,86000,0,12.87,1
0.08,1,108000,0,11.86,1
0.07,2,133000,0,13.85,0
0.04,2,244000,0,13.61,0
0.3,0,30000,0,5.42,0
0.27,3,32400,0,16.29,1
0.23,4,38200,0,19.03,0
0.13,3,44782,1,13.67,0
0.28,3,31824,0,15.62,1
0.35,0,45000,1,8.9,0
0.25,0,45000,2,6.62,0
0.1,1,50000,0,11.49,0
0.11,2,44000,0,13.22,1
0.24,0,45000,2,6.03,0
0.11,3,44000,0,15.65,1
0.1,1,50000,0,11.89,0
0.08,0,45000,1,6.62,0
0.31,0,45000,1,6.62,0
0.35,0,24000,0,7.49,1
0.07,0,45000,1,7.9,0
0.33,1,26000,0,10.62,1
0.31,0,27000,0,8.49,1
0.19,0,45000,1,11.077177051964604,0
0.2,1,43000,0,8.88,0
0.13,0,64777,0,7.51,0
0.13,1,68000,0,10.37,0
0.28,0,30000,0,5.99,0
0.0,2,2039784,0,12.29,0
0.11,1,46000,0,10.38,1
0.1,0,52000,0,7.88,0
0.1,1,52273,0,11.077177051964604,0
0.09,1,53000,0,10.74,0
0.27,0,45000,1,6.54,0
0.13,0,45000,1,6.91,0
0.09,2,54996,0,13.47,0
0.16,0,45000,1,7.14,0
0.04,1,45000,2,11.49,0
0.14,0,45000,1,7.51,0
0.09,0,58000,0,6.62,0
0.27,2,45000,1,14.72,0
0.1,2,52106,0,12.84,1
0.09,0,58500,0,7.49,0
0.08,2,60000,0,14.79,0
0.04,1,45000,1,9.88,0
0.08,0,60000,0,5.42,0
0.08,0,60000,0,6.17,0
0.08,3,60000,0,15.31,0
0.08,1,63000,0,10.2,0
0.08,0,64000,0,7.88,0
0.08,1,65000,0,9.63,0
0.08,1,65000,0,9.62,0
0.08,3,59000,0,14.84,1
0.08,0,65000,0,8.0,0
0.07,2,68000,0,13.49,0
0.18,3,45000,2,14.74,0
0.07,1,70000,0,12.42,0
0.27,1,45000,2,12.21,0
0.08,2,54400,0,12.61,1
0.07,1,71015,0,11.14,0
0.07,2,75000,0,13.23,0
0.11,0,45000,2,7.43,0
0.07,2,76000,0,13.72,0
0.37,0,45344,1,7.88,0
0.06,1,84000,0,10.0,0
0.11,0,45600,1,7.9,0
0.15,0,45600,1,6.62,0
0.22,2,45600,1,13.49,0
0.06,2,87000,0,13.98,0
0.06,0,90000,0,8.49,0
0.39,0,45600,1,6.91,0
